Código do Ativo;Empresa;Série;Emissão;IPO;Situação;ISIN;Registro CVM da Emissão;Data de Registro CVM da Emissão;Registro CVM do Programa;Data de Registro CVM do Programa;Data de Emissão; Data de Vencimento;Motivo de Saída ;Data de Saída / Novo Vencimento; Data do Início da Rentabilidade;Data do Início da Distribuição;Data da Próxima Repactuação;Ato Societário (1);Data do Ato (1);Ato Societário (2);Data do Ato (2);Forma;Garantia/Espécie;Classe;Quantidade Emitida;Artigo 14º;Artigo 24º;Quantidade em Mercado;Quantidade em Tesouraria;Quantidade Resgatada;Quantidade  Cancelada;Quantidade Convertida no SND;Quantidade Convertida fora do SND;Quantidade Permutada no SND;Quantidade Permutada fora do SND;Unidade Monetária;Valor Nominal na Emissão;Unidade Monetária;Valor Nominal Atual;Data Últ VNA;Índice;Tipo;Critério de Cálculo;Dia de Referência para Índice de Preços;Critério para Índice;Corrige a cada;Percentual Multiplicador/Rentabilidade;Limite da TJLP;Tipo de Tratamento do Limite da TJLP;Juros Critério Antigo do SND;Prêmios Critério Antigo do SND;Amortização - Taxa;Amortização - Cada;Amortização - Unidade;Amortização - Carência;Amortização - Critério;Tipo de Amortização;Juros Critério Novo - Taxa;Juros Critério Novo - Prazo;Juros Critério Novo - Cada;Juros Critério Novo - Unidade;Juros Critério Novo - Carência;Juros Critério Novo - Critério;Juros Critério Novo - Tipo;Prêmio Critério Novo - Taxa;Prêmio Critério Novo - Prazo;Prêmio Critério Novo - Cada;Prêmio Critério Novo - Unidade;Prêmio Critério Novo - Carência;Prêmio Critério Novo - Critério;Prêmio Critério Novo - Tipo;Participação - Taxa;Participação - Cada;Participação - Unidade;Participação - Carência;Participação - Descrição;Rating1;Agência Classificadora;Rating2;Agência Classificadora;Rating3;Agência Classificadora;Banco Mandatário;Agente Fiduciário;Instituição Depositária;Coordenador Líder;CNPJ;Deb Incent (Lei 12431);Escritura Padronizada;Resgate Antecipado
ACEC14;ACECO TI S/A;'ÚNI;'004;ND;Registrado;BRACECDBS019;DISPENSA ICVM 476/09;26/6/2014;;;23/6/2014;23/06/2021; - - - - - - ;;27/6/2014;27/6/2014;-;AGE;09/06/2014;;;Escritural;Real;Simples;22000;0,;0,;22000;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;Percentual variável sobre o valor nominal de emissão em períodos não uniformes;2,2500;252;12;MES;23/06/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 43209436000106;N; n ;
ACEC15;ACECO TI S/A;'ÚNI;'005;ND;Registrado;BRACECDBS027;DISPENSA ICVM 476/09;22/6/2015;;;23/6/2015;22/07/2016; - - - - - - ;;23/6/2015;23/6/2015;-;AGE;15/06/2015;;;Escritural;Real;Simples;3150;0,;0,;3150;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;10000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;2,2500;252;0,;-;22/07/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;OLIVEIRA TRUST DTVM SA;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 43209436000106;N; n ;
ACEF11;ACEF SA;'ÚNI;'001;ND;Registrado;BRFCEFDBS003;DISPENSA ICVM 476/09;11/5/2016;;;9/5/2016;22/12/2021; - - - - - - ;;9/5/2016;12/5/2016;-;AGE;19/04/2016;;;Escritural;Real;Simples;122;0,;0,;122;0;0;0,;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;10,0000;6;MES;22/6/2018;-;Percentual fixo sobre o valor nominal atualizado em períodos uniformes;2,8500;252;6;MES;22/06/2016;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO S/A DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 46722831000178;N; n ;
ACES11;ACESITA S/A;'001;'001;ND;Excluído;BRACESDBM018;SEP/GER/DCA - 93/001;1/4/1993;;;1/1/1993;31/12/1995;VENCIMENTO;;1/1/1993;-;-;AGE;18/02/1993;   ;;Nominativa;Flutuante;Conversível;57711;0;0;0;0;0;0;0;0;0;0;Cr$;15200000,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 4,00 %  aa - ;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;OLIVEIRA TRUST DTVM S/A;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A; 33390170000189;N; n ;
ACES12;ACESITA S/A;'001;'002;ND;Excluído;BRACESDBP011;SEP/GER/DCA - 96/012;19/8/1996;;;1/7/1996;01/07/1999;VENCIMENTO;;1/7/1997;-;-;AGE;05/07/1996;;;Nominativa;Flutuante;Conversível;145000;0,;0,;0;0;0;0;0;0;0;0;R$;1400,000000;R$;0,000000;;ANBID;Integrante de Juros;Não Padrão - SND;00;DC;000;0,00;0,000;-;1,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0,;-;-;-;;;;;;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;OLIVEIRA TRUST DTVM S/A;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A; 33390170000189;N; n ;
ACES21;ACESITA S/A;'002;'001;ND;Excluído;BRACESDBM026;SEP/GER/DCA - 93/002;1/4/1993;;;1/1/1993;31/12/1995;VENCIMENTO;;1/1/1993;-;-;AGE;18/02/1993;   ;;Escritural;Flutuante;Conversível;413;0;0;0;0;0;0;0;0;0;0;Cr$;912000000,000000;R$;0,000000;;US$ COMERCIAL;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;11,0000% aa 360 dias;;-;-;-;-;;-;;;;;;;;;;;;;;;0,0000;0;-;-;-;;;;;;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A;OLIVEIRA TRUST DTVM S/A;;UNIBANCO UNIAO DE BCOS BRASILEIROS S/A; 33390170000189;N; n ;
ACSH11;ANCAR EMPREENDIMENTOS COMERCIAIS S/A;'UNI;'001;Não;Excluído;BRACSHDBS018;SEP/GER/DEB - 96/003;11/1/1996;;;1/12/1995;01/12/2003;CANCELAMENTO;27/12/2006;1/12/1995;12/1/1996;-;AGE;04/12/1995;AGE;11/12/1995;Nominativa;Real;Simples;2000;0;0;0;0;0;1108997;0;0;0;0;R$;10000,000000;R$;0,000000;1/12/2006;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;   ;0,00;0,000;-;12,0000% aa 360 dias;SEM ÍNDICE + 2,00 %  aa - ;-;-;MES;-;;Percentual variável sobre o valor nominal atualizado em períodos não uniformes;;;;;;;;;;;;;;;0,0000;29;DIA;10/7/2001;0,006750% DA REC LIQUIDA DA ANCAR EMPREEND COM ;;;;;;;BANKPAR BANCO MÚLTIPLO S/A;OLIVEIRA TRUST DTVM S/A;;BANKPAR BANCO MÚLTIPLO S/A; 40430571000180;N; n ;
ACST14;ACESITA S/A;'UNI;'004;Não;Excluído;BRACESDBS015;CVM/SRE/DEB - 99/065;20/12/1999;;;15/12/1999;15/12/2002;VENCIMENTO;;15/12/2001;22/12/1999;-;AGE;05/11/1999;   ;;Nominativa;Quirografária;Simples;30000;0;0;22088;0;0;0;0;0;0;0;R$;10000,000000;R$;0,000000;16/12/2002;DI;Integrante de Juros;Padrão - SND;00;DU;000;110,00;0,000;-;;;0,0000;0;-;-;-;-;0,0000;0;6;MES;15/06/2002;Civil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;BANCO DO BRASIL S/A; 33390170000189;N; n ;
ACST15;ACESITA S/A;'UNI;'005;Não;Excluído;BRACESDBS023;CVM/SRE/DEB-2002/040;9/12/2002;;;1/12/2002;01/12/2006;CANCELAMENTO;08/12/2005;1/12/2004;13/12/2002;-;AGE;21/10/2002;RCA;07/11/2002;Escritural;Subordinada;Simples;80000;0,;0,;0;0;0;37545;0;0;0;0;R$;10000,000000;R$;10000,000000;8/12/2005;DI;Integrante de Juros;Padrão - SND;00;DU;000;90,00;0,000;-;;;0,0000;0;-;-;-;-;0,0000;0;12;MES;01/12/2005;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;SIMPLIFIC PAVARINI DTVM LTDA;ITAU UNIBANCO S/A;BB BCO DE INVESTIMENTO S/A; 33390170000189;N; n ;
ADHE11;ADHER INVESTIMENTOS S/A;'ÚNI;'001;ND;Registrado;BRADHRDBS000;DISPENSA ICVM 476/09;29/4/2013;;;15/4/2013;15/04/2018; - - - - - - ;;15/4/2013;30/4/2013;-;AGE;03/12/2012;;;Escritural;Real;Simples;7550;0,;0,;0;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;6939,652587;21/7/2016;IPCA;Correção Monetária;Padrão - SND;15;-;;0,00;0,000;-;;;-;12;MES;15/4/2015;-;Percentual variável sobre o valor nominal atualizado em períodos uniformes;8,5000;252;1;MES;15/04/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;SEM BANCO LIQUIDANTE/MANDATARIO;GDC PARTNERS SERVICOS FIDUCIARIOS DISTRIBUIDORA DE TITULOS E VALORES  MOBILIARIO;ITAU CV S/A;POSITIVA CCTVM S/A; 14040791000198;N; n ;
ADMA11;ADAMI SA - MADEIRAS;'ÚNI;'001;ND;Registrado;BRADMADBS006;DISPENSA ICVM 476/09;1/4/2015;;;27/3/2015;27/03/2020; - - - - - - ;;2/4/2015;2/4/2015;-;AGE;13/02/2015;;;Escritural;Real;Simples;15000;0,;0,;12850;0;0;0,;0,;0;0,;0;R$;10000,000000;R$;8823,540000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;5,8823;3;MES;27/3/2016;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;4,0000;252;3;MES;27/06/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BANCO ITAU-BBA S/A; 83054478000121;N; n ;
ADTV11;ADUBOS TREVO S/A - GRUPO TREVO;'001;'001;Não;Excluído;BRILMDDBO013;SEP/GER/DCA - 81/017;10/9/1981;;;1/8/1981;01/08/1987;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV12;ADUBOS TREVO S/A - GRUPO TREVO;'001;'002;Não;Excluído;BRILMDDBP028;SEP/GER/DCA - 82/023;10/9/1982;;;1/8/1981;01/07/1990;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV21;ADUBOS TREVO S/A - GRUPO TREVO;'002;'001;Não;Excluído;BRILMDDBO021;SEP/GER/DCA - 81/017;10/9/1981;;;1/8/1981;01/08/1987;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV22;ADUBOS TREVO S/A - GRUPO TREVO;'002;'002;Não;Excluído;BRILMDDBP036;SEP/GER/DCA - 82/023;10/9/1982;;;1/8/1981;01/07/1990;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV31;ADUBOS TREVO S/A - GRUPO TREVO;'003;'001;Não;Excluído;BRILMDDBO039;SEP/GER/DCA - 81/017;10/9/1981;;;1/8/1981;01/08/1987;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV32;ADUBOS TREVO S/A - GRUPO TREVO;'003;'002;Não;Excluído;BRILMDDBP044;SEP/GER/DCA - 82/023;10/9/1982;;;1/8/1981;01/07/1990;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV41;ADUBOS TREVO S/A - GRUPO TREVO;'004;'001;Não;Excluído;BRILMDDBO047;SEP/GER/DCA - 81/017;10/9/1981;;;1/8/1981;01/08/1987;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV42;ADUBOS TREVO S/A - GRUPO TREVO;'004;'002;Não;Excluído;BRILMDDBP051;SEP/GER/DCA - 82/023;10/9/1982;;;1/8/1981;01/07/1990;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV51;ADUBOS TREVO S/A - GRUPO TREVO;'005;'001;Não;Excluído;BRILMDDBP010;SEP/GER/DCA - 81/017;10/9/1981;;;1/8/1981;01/08/1987;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
ADTV52;ADUBOS TREVO S/A - GRUPO TREVO;'005;'002;Não;Excluído;BRILMDDBP069;SEP/GER/DCA - 82/023;10/9/1982;;;1/8/1981;01/07/1990;CANCELAMENTO;12/06/1998;4/11/1997;-;-;AGE;31/07/1981;   ;;Nominativa;Flutuante;Conversível;5000;0;0;0;0;0;0;0;0;0;0;Cr$;110827,000000;R$;0,000000;;IGP-M;Correção Monetária;Não Padrão - SND;00;DC;000;0,00;0,000;-;0,0000% 000;;-;-;000;-;;-;;;;;;;;;;;;;;;0,0000;0;000;-;-;;;;;;;ITAU UNIBANCO SA;JOSE SCHMITT SILVEIRA;;NAO HA COORDENADOR LIDER; 92660604000182;N; n ;
AEGA11;AEGEA SANEAMENTO E PARTICIPACOES S/A;'UNI;'001;ND;Excluído;BRAEGPDBS004;DISPENSA ICVM 476/09;13/11/2012;;;30/10/2012;25/10/2013;VENCIMENTO;;30/10/2012;-;-;AGE;15/10/2012;;;Escritural;Real;Simples;300;0,;0,;0;0;300;0;0,;0;0,;0;R$;500000,000000;R$;500000,000000;25/10/2013;DI;Integrante de Juros;Padrão - SND;;DU;   ;100,00;0,000;-;;;-;-;-;-;-;-;3,0000;252;6;MES;28/04/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A; 08827501000158;N; n ;
AEGA12;AEGEA SANEAMENTO E PARTICIPACOES S/A;'ÚNI;'002;ND;Excluído;BRAEGPDBS012;DISPENSA ICVM 476/09;25/10/2013;;;25/10/2013;25/04/2015;VENCIMENTO;;25/10/2013;28/10/2013;-;AGE;23/10/2013;;;Escritural;Real;Simples;150000;0,;0,;0;0;150000;0,;0,;0;0,;0;R$;1000,000000;R$;1000,000000;24/4/2015;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;-;-;-;-;-;2,3000;252;6;MES;25/04/2014;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A; 08827501000158;N; n ;
AEGE11;AEGEA INVESTIMENTOS SA;'ÚNI;'001;ND;Excluído;BRAEGEDBS008;DISPENSA ICVM 476/09;27/9/2013;;;24/9/2013;24/09/2019;RESGATE TOTAL ANTECIPADO;;24/9/2013;1/10/2013;-;AGE;23/09/2013;;;Escritural;Real;Simples;140;0,;0,;0;0;140;0,;0,;0;0,;0;R$;1000000,000000;R$;947500,000000;18/5/2015;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;5,2500;3;MES;24/3/2015;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;3,3000;252;3;MES;24/12/2013;Útil;Exponencial;0,0000;0,;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;BCO VOTORANTIM S/A; 15385166000140;N; n ;
AEGE12;AEGEA INVESTIMENTOS SA;'ÚNI;'002;ND;Registrado;BRAEGEDBS016;DISPENSA ICVM 476/09;14/5/2015;;;30/4/2015;30/04/2021; - - - - - - ;;30/4/2015;15/5/2015;-;AGE;22/04/2015;;;Escritural;Real;Simples;140000;0,;0,;140000;0;0;0,;0,;0;0,;0;R$;1000,000000;R$;1000,000000;21/7/2016;DI;  - ;Padrão - SND;;-;;100,00;0,000;-;;;-;3;MES;30/4/2018;-;Percentual variável sobre o valor nominal de emissão em períodos uniformes;3,3000;252;3;MES;30/07/2015;Útil;Exponencial;0,0000;;0,;-;-;-;-;-;0,;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;HSBC BANK BRASIL S/A - B M; 15385166000140;N; n ;
AEPA11;ANHANGUERA EDUCACIONAL PARTICIPACOES SA;'UNI;'001;ND;Excluído;BRAEDUDBS001;SRE/GER2/Nº254/2009 ;12/3/2009;;;3/3/2009;03/09/2010;VENCIMENTO;08/09/2010;3/3/2009;13/3/2009;-;RCA;18/02/2009;   ;;Escritural;Quirografária;Simples;1;0;0;0;0;0;0;0;0;0;0;R$;40000000,000000;R$;0,000000;6/9/2010;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;0,0000;0;-;-;-;-;3,5000;252;3;MES;03/06/2009;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;OLIVEIRA TRUST DTVM S/A;ITAU UNIBANCO S/A;ITAU UNIBANCO SA; 04310392000146;N; n ;
AEPA12;ANHANGUERA EDUCACIONAL PARTICIPACOES SA;'UNI;'002;ND;Excluído;BRAEDUDBS019;DISPENSA ICVM 476/09;28/9/2009;;;21/9/2009;21/09/2011;VENCIMENTO;23/09/2011;21/9/2009;28/9/2009;-;AGE;03/09/2009;RCA;11/09/2009;Escritural;Real;Simples;50;0,;0,;0;0;0;0;0;0;0;0;R$;1000000,000000;R$;0,000000;22/9/2011;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;7,6923;1;MES;21/9/2010;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;2,5000;252;3;MES;21/12/2009;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PLANNER TRUSTEE DTVM LTDA;ITAU CORRETORA DE VALORES S/A ;ITAU UNIBANCO SA; 04310392000146;N; n ;
AEPA13;ANHANGUERA EDUCACIONAL PARTICIPACOES SA;'001;'003;ND;Excluído;BRAEDUDBS027;CVM/SRE/DEB/2009/021;28/10/2009;;;3/11/2009;03/11/2012;RESGATE TOTAL ANTECIPADO;03/11/2011;3/11/2009;3/11/2009;-;RCA;11/09/2009;RCA;20/10/2009;Escritural;Quirografária;Simples;190000;0;0;0;0;0;0;0;0;0;0;R$;1000,000000;R$;0,000000;1/11/2011;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;0,0000;0;-;-;-;-;2,1500;252;6;MES;03/05/2010;Útil;Exponencial;0,0000;0;0,;-;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;SLW CVC LTDA;ITAU CORRETORA DE VALORES S/A ;ITAU UNIBANCO SA; 04310392000146;N; n ;
AEPA14;ANHANGUERA EDUCACIONAL PARTICIPACOES SA;'ÚNI;'004;ND;Excluído;BRAEDUDBS043;DISPENSA ICVM 476/09;29/9/2011;;;28/9/2011;28/09/2018;RESGATE TOTAL ANTECIPADO;;30/9/2011;-;-;RCA;19/09/2011;;;Escritural;Quirografária;Simples;400;0,;0,;0;0;400;0;0,;0;0,;0;R$;1000000,000000;R$;1000000,000000;27/2/2015;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;12,5000;6;MES;28/3/2015;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,9500;252;6;MES;28/03/2012;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 04310392000146;N; n ;
AEPA15;ANHANGUERA EDUCACIONAL PARTICIPACOES SA;'001;'005;ND;Excluído;BRAEDUDBS050;DISPENSA ICVM 476/09;14/12/2012;;;10/12/2012;10/12/2017;RESGATE TOTAL ANTECIPADO;;17/12/2012;-;-;RCA;03/12/2012;;;Escritural;Quirografária;Simples;8500;0,;0,;0;0;8500;0;0,;0;0,;0;R$;10000,000000;R$;10000,000000;27/2/2015;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;33,3333;6;MES;10/12/2016;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,5000;252;6;MES;10/06/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 04310392000146;N; n ;
AEPA23;ANHANGUERA EDUCACIONAL PARTICIPACOES SA;'002;'003;ND;Excluído;BRAEDUDBS035;CVM/SRE/DEB/2009/022;28/10/2009;;;3/11/2009;03/11/2014;RESGATE TOTAL ANTECIPADO;;3/11/2009;-;-;RCA;11/09/2009;RCA;20/10/2009;Escritural;Quirografária;Simples;10000;0;0;0;0;10000;0;0,;0;0,;0;R$;1000,000000;R$;662,899385;26/8/2014;IPCA;Correção Monetária;Padrão - SND;3;-;   ;0,00;0,000;-;;;50,0000;12;MES;3/11/2013;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;8,7000;252;12;MES;03/11/2010;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;SLW CVC LTDA;ITAU CV S/A;ITAU UNIBANCO SA; 04310392000146;N; n ;
AEPA25;ANHANGUERA EDUCACIONAL PARTICIPACOES SA;'002;'005;ND;Excluído;BRAEDUDBS068;DISPENSA ICVM 476/09;14/12/2012;;;10/12/2012;10/12/2019;RESGATE TOTAL ANTECIPADO;;17/12/2012;-;-;RCA;03/12/2012;;;Escritural;Quirografária;Simples;8500;0,;0,;0;0;8500;0;0,;0;0,;0;R$;10000,000000;R$;10000,000000;27/2/2015;DI;Integrante de Juros;Padrão - SND;;-;   ;100,00;0,000;-;;;25,0000;6;MES;10/6/2018;-;Percentual fixo sobre o valor nominal de emissão em períodos uniformes;1,7000;252;6;MES;10/06/2013;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;ITAU UNIBANCO SA;PENTAGONO S/A DTVM;ITAU CV S/A;ITAU UNIBANCO SA; 04310392000146;N; n ;
AEPS11;ALLPARK EMPREENDIMENTOS PARTICIPACOES E SERVICOS S/A;'UNI;'001;ND;Excluído;BRALPKDBS001;DISPENSA ICVM 476/09;4/11/2010;;;25/10/2010;25/10/2015;RESGATE TOTAL ANTECIPADO;27/11/2012;25/10/2010;5/11/2010;-;RCA;15/10/2010;   ;;Escritural;Flutuante;Simples;55;0;0;0;0;0;0;0;0;0;0;R$;1000000,000000;R$;0,000000;;DI;Integrante de Juros;Padrão - SND;00;DU;   ;100,00;0,000;-;;;0,0000;0;-;-;-;-;2,8000;252;6;MES;25/04/2011;Útil;Exponencial;0,0000;0;0,;0 0;-;-;-;0,0000;0;-;-;-;;;;;;;BANCO BRADESCO S/A;PENTAGONO SA DTVM;BANCO BRADESCO S/A;BANCO BRADESCO BBI S/A; 60537263000166;N; n ;
