Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:45:40																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
AGCM11    	DISTRIBUIDORA  DE  AGUA  CAMACARI  S.A.	'ÚNI	'001	ND	Registrado	BRDACMDBS002	DISPENSA ICVM 476/09	27/03/2013			15/03/2013	15/03/2025	 - - - - - - 		15/03/2013	28/03/2013	-	AGE	15/03/2013			Escritural	Real	Simples	17	0,	0,	17	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	IPCA	Correção Monetária	Não Padrão - SND		-		0,00	0,000	-	6,0000% a.a 252 dias		-	-	MES	15/04/2017		Percentual variável sobre o valor nominal atualizado em períodos uniformes															-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.94403E+12	N	 n 	
AGEO11    	AGEO TERMINAIS E ARMAZENS GERAIS S/A	'ÚNI	'001	ND	Registrado	BRAGEODBS007	DISPENSA ICVM 476/09	06/10/2014			18/09/2014	18/09/2019	 - - - - - - 		07/10/2014	07/10/2014	-	AGE	18/09/2014			Escritural	Quirografária	Simples	150	0,	0,	150	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			76,900	3	MES	18/09/2016	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	27,800	252	3	MES	18/12/2014	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO SANTANDER BRASIL S.A.	3.7981E+12	N	 n 	
AGFO11    	DISTRIBUIDORA DE AGUAS TRIUNFO S.A	'ÚNI	'001	ND	Registrado	BRAGFODBS004	DISPENSA ICVM 476/09	11/06/2014			15/05/2014	15/05/2027	 - - - - - - 		15/05/2014	11/06/2014	-	AGE	15/05/2014			Escritural	Real	Simples	22	0,	0,	22	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	9.783,680000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	1	MES	15/06/2014	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	26,700	252	1	MES	15/06/2014	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO ITAU-BBA S/A	1.16692E+13	N	 n 	
AGGU11    	AGUAS GUARIROBA  S/A	'ÚNI	'001	ND	Excluído	BRGRRBDBS000	DISPENSA ICVM 476/09	27/12/2012			17/12/2012	17/12/2019	RESGATE TOTAL ANTECIPADO		17/12/2012	-	-	AGE	10/12/2012	RCA	10/12/2012	Escritural	Real	Simples	130	0,	0,	0	0	130	0	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	17/09/2014	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	12	MES	17/12/2014	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	25,000	252	3	MES	17/03/2013	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	ITAU UNIBANCO S.A.	4.08957E+12	N	 n 	
AGGU12    	AGUAS GUARIROBA  S/A	'ÚNI	'002	ND	Registrado	BRGRRBDBS018	DISPENSA ICVM 476/09	12/09/2014			15/08/2014	15/08/2019	 - - - - - - 		15/08/2014	15/09/2014	-	RCA	12/08/2014			Escritural	Quirografária	Simples	20	0,	0,	20	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			333,300	12	MES	15/08/2017	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	14,000	252	6	MES	15/02/2015	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BTG PACTUAL S/A	4.08957E+12	N	 n 	
AGMI11    	AGUAS   DO MIRANTE S.A	'001	'001	ND	Excluído	BRAGMIDBS002	DISPENSA ICVM 476/09	19/12/2012			19/11/2012	20/07/2014	RESGATE TOTAL ANTECIPADO		19/12/2012	-	-	AGE	27/09/2012	AGE	01/11/2012	Escritural	Real	Simples	400	0,	0,	0	0	400	0	0,	0	0,	0	R$	100.000,000000	R$	100.000,000000	04/06/2014	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	31,500	252	0,	-	20/07/2014	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BES INVESTIMENTO DO BRASIL S/A - BCO DE INVESTIMENTO	1.53846E+13	N	 n 	
AGMI12    	AGUAS   DO MIRANTE S.A	'ÚNI	'002	ND	Excluído	BRAGMIDBS028	DISPENSA ICVM 476/09	03/06/2014			15/05/2014	13/08/2015	RESGATE TOTAL ANTECIPADO		15/05/2014	04/06/2014	-	AGE	13/05/2014	RCA	15/05/2014	Escritural	Quirografária	Simples	1.55	0,	0,	0	0	1.55	0,	0,	0	0,	0	R$	100.000,000000	R$	100.000,000000	25/06/2015	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	16,500	252	0,	DIA	15/05/2015	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO SANTANDER BRASIL S.A.	1.53846E+13	N	 n 	
AGMI21    	AGUAS   DO MIRANTE S.A	'002	'001	ND	Excluído	BRAGMIDBS010	DISPENSA ICVM 476/09	19/12/2012			19/11/2012	20/07/2014	RESGATE TOTAL ANTECIPADO		15/05/2013	-	-	AGE	27/09/2012	AGE	01/11/2012	Escritural	Real	Simples	260	0,	0,	0	0	260	0	0,	0	0,	0	R$	100.000,000000	R$	100.000,000000	04/06/2014	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	31,500	252	0,	-	20/07/2014	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BES INVESTIMENTO DO BRASIL S/A - BCO DE INVESTIMENTO	1.53846E+13	N	 n 	
AGND11    	AGROVIA DO NORDESTE S.A.	'ÚNI	'001	ND	Registrado	BRAGNDDBS001	DISPENSA ICVM 476/09	29/10/2015			30/09/2015	30/09/2016	 - - - - - - 		30/09/2015	02/10/2015	-	AGE	30/09/2015			Escritural	Real	Simples	3.5	0,	0,	3.5	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	29,500	252	0,	-	30/09/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO ITAU-BBA S/A	1.85106E+13	N	 n 	
AGRU11    	CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.	'001	'001	ND	Registrado	BRAGRUDBS006	DISPENSA ICVM 476/09	20/03/2014			15/02/2014	15/03/2025	 - - - - - - 		15/02/2014	21/03/2014	-	AGE	05/12/2013	AGE	28/01/2014	Escritural	Real	Simples	75	0,	0,	75	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.223,705550	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			-	12	MES	15/03/2017	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	78,600	252	12	MES	15/03/2015	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.55786E+13	S	 n 	
AGRU12    	CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.	'ÚNI	'002	ND	Registrado	BRAGRUDBS048	CVM/SRE/DEB/2014/014	24/10/2014			15/10/2014	15/10/2026	 - - - - - - 		29/10/2014	27/10/2014	-	AGE	08/08/2014			Escritural	Real	Simples	300	0,	0,	202.001	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.174,084840	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			-	12	MES	15/10/2018	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	64,000	252	12	MES	15/10/2015	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.55786E+13	S	 n 	
AGRU21    	CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.	'002	'001	ND	Registrado	BRAGRUDBS014	DISPENSA ICVM 476/09	20/03/2014			15/02/2014	15/06/2025	 - - - - - - 		15/02/2014	21/03/2014	-	AGE	05/12/2013	AGE	28/01/2014	Escritural	Real	Simples	75	0,	0,	75	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.223,705550	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			-	12	MES	15/06/2017	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	78,600	252	12	MES	15/06/2015	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.55786E+13	S	 n 	
AGRU31    	CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.	'003	'001	ND	Registrado	BRAGRUDBS022	DISPENSA ICVM 476/09	20/03/2014			15/02/2014	15/09/2025	 - - - - - - 		15/02/2014	21/03/2014	-	AGE	05/12/2013	AGE	28/01/2014	Escritural	Real	Simples	75	0,	0,	75	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.223,705550	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			-	12	MES	15/09/2017	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	78,600	252	12	MES	15/09/2015	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.55786E+13	S	 n 	
AGRU41    	CONCESSIONARIA DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.	'004	'001	ND	Registrado	BRAGRUDBS030	DISPENSA ICVM 476/09	20/03/2014			15/02/2014	15/12/2025	 - - - - - - 		15/02/2014	21/03/2014	-	AGE	05/12/2013	AGE	28/01/2014	Escritural	Real	Simples	75	0,	0,	75	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.223,705550	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			-	12	MES	15/12/2017	-	Percentual variável sobre o valor nominal atualizado em períodos uniformes	78,600	252	12	MES	15/12/2015	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.55786E+13	S	 n 	
AGSF11    	AGUAS DE SAO FRANCISCO DO SUL SPE S.A.	'ÚNI	'001	ND	Registrado	BRAGSFDBS005	DISPENSA ICVM 476/09	27/11/2015			30/10/2015	30/10/2018	 - - - - - - 		30/10/2015	30/10/2015	-	AGE	16/10/2015			Escritural	Quirografária	Simples	4.15	0,	0,	4.15	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.140,433200	20/07/2016	TR	  - 	Padrão - SND		-		0,00	0,000	-			-	-	-	-	-	-	117,500	252	12	MES	30/10/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO ITAU-BBA S/A	2.11807E+13	N	 n 	
AGTI11    	ALGAR TI CONSULTORIA S.A	'ÚNI	'001	ND	Registrado	BRGRCTDBS004	DISPENSA ICVM 476/09	14/04/2016			08/04/2016	08/04/2023	 - - - - - - 		15/04/2016	15/04/2016	-	AGE	11/03/2016			Escritural	Quirografária	Simples	5	0,	0,	5	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			200,000	12	MES	08/04/2019	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	31,500	252	6	MES	08/10/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM SA	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	5.51065E+12	N	 n 	
AGTS12    	AGUAS DE TIMON SANEAMENTO S.A.	'001	'002	ND	Registrado	BRAGTSDBS006	DISPENSA ICVM 476/09	27/11/2015			30/10/2015	30/10/2018	 - - - - - - 		30/10/2015	30/11/2015	-	AGE	23/10/2015			Escritural	Quirografária	Simples	2.9	0,	0,	2.9	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.140,433200	20/07/2016	TR	  - 	Padrão - SND		-		0,00	0,000	-			-	-	-	-	-	-	117,500	252	12	MES	30/10/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO ITAU-BBA S/A	2.17167E+13	N	 n 	
AGTS22    	AGUAS DE TIMON SANEAMENTO S.A.	'002	'002	ND	Registrado	BRAGTSDBS014	DISPENSA ICVM 476/09	27/11/2015			30/10/2015	30/10/2018	 - - - - - - 		30/10/2015	30/11/2015	-	AGE	23/10/2015			Escritural	Quirografária	Simples	2.6	0,	0,	2.6	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	20,000	252	12	MES	30/10/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO ITAU-BBA S/A	2.17167E+13	N	 n 	
AGUT12    	ANDRADE GUTIERREZ S/A	'UNI	'002	ND	Excluído	BRAGUTDBS036	DISPENSA ICVM 476/09	14/12/2012			10/12/2012	10/12/2014	RESGATE TOTAL ANTECIPADO		10/12/2012	-	-	AGE	29/11/2012			Escritural	Quirografária	Simples	400	0,	0,	0	0	400	0	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/12/2013	DI	Integrante de Juros	Padrão - SND		DU	   	107,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	10/12/2014	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A	1.72622E+13	N	 n 	
AGUT13    	ANDRADE GUTIERREZ S/A	'ÚNI	'003	ND	Excluído	BRAGUTDBS044	DISPENSA ICVM 476/09	16/12/2013			17/12/2013	17/12/2015	VENCIMENTO		17/12/2013	17/12/2013	-	AGE	09/12/2013			Escritural	Quirografária	Simples	43	0,	0,	0	0	43	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	17/12/2015	DI	  - 	Padrão - SND		-		108,60	0,000	-			-	-	-	-	-	-	0,0000	0,	6	MES	17/06/2014	-	Linear	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.72622E+13	N	 n 	
AGUT14    	ANDRADE GUTIERREZ S/A	'ÚNI	'004	ND	Registrado	BRAGUTDBS051	DISPENSA ICVM 476/09	24/11/2014			19/11/2014	19/11/2017	 - - - - - - 		25/11/2014	21/11/2014	-	AGE	19/11/2014			Escritural	Quirografária	Simples	600	0,	0,	600	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		124,00	0,000	-			-	-	-	-	-	-	0,0000	0,	6	MES	19/05/2015	-	Linear	0,0000		0,	-	-	-	-	-	0,	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BB BCO DE INVESTIMENTO S/A	1.72622E+13	N	 n 	
AGVL11    	AGV LOGISTICA S.A.	'ÚNI	'001	ND	Registrado	BRAGLGDBS008	DISPENSA ICVM 476/09	08/02/2012			10/01/2012	10/01/2017	 - - - - - - 		09/02/2012	-	-	AGE	19/01/2012			Escritural	Quirografária	Simples	12	0,	0,	12	0	0	0	0,	0	0,	0	R$	10.000,000000	R$	1.426,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			142,900	6	MES	10/01/2014	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	25,000	252	6	MES	10/01/2013	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	2.90542E+12	N	 n 	
AGZU11    	AGROZ AGRICOLA ZURITA  S/A	'ÚNI	'001	ND	Excluído	BRAGZUDBS009	DISPENSA ICVM 476/09	27/12/2011			20/12/2011	20/12/2016	RESGATE TOTAL ANTECIPADO		20/12/2011	-	-	AGE	21/12/2011			Escritural	Real	Simples	1.2	0,	0,	0	0	1.014	0	0,	0	0,	0	R$	100.000,000000	R$	58.334,000000	18/07/2016	DI	Integrante de Juros	Não Padrão - SND		-	   	100,00	0,000	-	7,4424% a.a 252 dias		-	-	-	-		Percentual variável sobre o valor nominal de emissão em períodos não uniformes															0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	BANCO BRADESCO S/A		7.66764E+11	N	 n 	
ALEC11    	ALESAT COMBUSTIVEIS  S/A	'ÚNI	'001	ND	Registrado	BRALESDBS008	DISPENSA ICVM 476/09	08/05/2012			10/04/2012	10/04/2017	 - - - - - - 		09/05/2012	-	-	AGE	28/03/2012	RCA	28/03/2012	Escritural	Quirografária	Simples	50	0,	0,	50	0	0	0	0,	0	0,	0	R$	1.000.000,000000	R$	250.000,000000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			250,000	12	MES	10/04/2013	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	20,000	252	6	MES	10/10/2012	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM SA	BANCO BRADESCO S/A	BANCO BRADESCO BBI S/A        	2.33146E+13	N	 n 	
ALES12    	ALESAT COMBUSTIVEIS  S/A	'ÚNI	'002	ND	Registrado	BRALESDBS016	DISPENSA ICVM 476/09	29/05/2014			23/05/2014	23/05/2019	 - - - - - - 		30/05/2014	30/05/2014	-	AGE	13/05/2014			Escritural	Quirografária	Simples	15	0,	0,	15	0	0	0,	0,	0	0,	0	R$	5.000.000,000000	R$	3.750.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		109,00	0,000	-			125,000	6	MES	23/11/2015	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,0000	0,	6	MES	23/11/2014	-	Linear	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO SAFRA S/A               	2.33146E+13	N	 n 	
ALES13    	ALESAT COMBUSTIVEIS  S/A	'ÚNI	'003	ND	Registrado	BRALESDBS024	DISPENSA ICVM 476/09	21/09/2015			22/09/2015	22/09/2016	 - - - - - - 		22/09/2015	22/09/2015	-	AGE	15/09/2015	RCA	15/09/2015	Escritural	Quirografária	Simples	2	0,	0,	2	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	-	-	-	-	-	20,000	252	0,	DIA	22/03/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO BBM S/A	2.33146E+13	N	 n 	
ALGA12    	ALGAR TELECOM S.A.	'001	'002	ND	Registrado	BRCTBCDBS015	CVM/SRE/DEB/2012/035	24/10/2012			15/09/2012	15/09/2017	 - - - - - - 		15/09/2012	-	-	RCA	14/09/2012			Escritural	Quirografária	Simples	61.385	0	0	61.385	0	0	0	0,	0	0,	0	R$	1.000,000000	R$	666,700,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			333,300	12	MES	15/09/2015	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	14,000	252	6	MES	15/03/2013	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BCO VOTORANTIM S/A	7.12085E+13	N	 n 	
ALGA13    	ALGAR TELECOM S.A.	'ÚNI	'003	ND	Registrado	BRCTBCDBS031	DISPENSA ICVM 476/09	15/04/2014			15/04/2014	15/04/2021	 - - - - - - 		16/04/2014	16/04/2014	-	AGE	03/04/2014			Escritural	Quirografária	Simples	20	0,	0,	20	0	0	0,	0,	0	0,	0	R$	10.000,000000	R$	10.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			111,100	6	MES	15/04/2017	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	15,000	252	6	MES	15/10/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BB BCO DE INVESTIMENTO S/A	7.12085E+13	N	 n 	
ALGA14    	ALGAR TELECOM S.A.	'ÚNI	'004	ND	Registrado	BRCTBCDBS049	DISPENSA ICVM 476/09	22/06/2015			12/06/2015	12/06/2023	 - - - - - - 		12/06/2015	23/06/2015	-	RCA	10/06/2015			Escritural	Quirografária	Simples	200	0,	0,	200	0	0	0,	0,	0	0,	0	R$	1.000.000,000000	R$	1.000.000,000000	20/07/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			166,600	12	MES	12/06/2018	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	25,000	252	6	MES	12/12/2015	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	ITAU CV S/A	BANCO SANTANDER BRASIL S.A.	7.12085E+13	N	 n 	
ALGA15    	ALGAR TELECOM S.A.	'ÚNI	'005	ND	Registrado	BRCTBCDBS056	DISPENSA ICVM 476/09	08/06/2016			15/05/2016	15/05/2022	 - - - - - - 		09/06/2016	09/06/2016	-	RCA	11/05/2016			Escritural	Quirografária	Simples	210	0,	0,	210	0	0	0,	0,	0	0,	0	R$	1.000,000000	R$	1.005,630140	20/07/2016	IPCA	  - 	Padrão - SND	15	-		0,00	0,000	-			500,000	12	MES	15/05/2021	-	Percentual fixo sobre o valor nominal atualizado em períodos uniformes	77,325	252	6	MES	15/11/2016	Útil	Exponencial	0,0000		0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BANCO J. SAFRA S/A	7.12085E+13	S	 n 	
ALGA22    	ALGAR TELECOM S.A.	'002	'002	ND	Registrado	BRCTBCDBS023	CVM/SRE/DEB/2012/036	24/10/2012			15/09/2012	15/09/2019	 - - - - - - 		15/09/2012	-	-	RCA	14/09/2012			Escritural	Quirografária	Simples	232.6	0	0	232.6	0	0	0	0,	0	0,	0	R$	1.000,000000	R$	1.336,525440	20/07/2016	IPCA	Correção Monetária	Padrão - SND	15	-	   	0,00	0,000	-			333,300	12	MES	15/09/2017	-	Percentual fixo sobre o valor nominal atualizado em períodos uniformes	60,000	252	12	MES	15/09/2013	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU CV S/A	BCO VOTORANTIM S/A	7.12085E+13	N	 n 	
ALGS11    	EQUINIX DO BRASIL SOLUCOES DE TECNOLOGIA EM INFORMATICA S.A.	'ÚNI	'001	ND	Excluído	BRALOGDBS002	DISPENSA ICVM 476/09	26/11/2013			11/11/2013	11/11/2018	RESGATE TOTAL ANTECIPADO		11/11/2013	27/11/2013	-	AGE	08/11/2013			Escritural	Quirografária	Simples	6	0,	0,	0	0	6	0,	0,	0	0,	0	R$	10.000,000000	R$	7.144,000000	06/06/2016	DI	  - 	Padrão - SND		-		100,00	0,000	-			-	6	MES	11/11/2015	-	Percentual variável sobre o valor nominal de emissão em períodos uniformes	22,500	252	6	MES	11/05/2014	Útil	Exponencial	0,0000	0,	0,	-	-	-	-	-	0,	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	3.67225E+12	N	 n 	
